"CO_ANO";"CO_MES";"CO_NCM";"SG_UF_NCM";"VL_FOB"
2024;3;"61082100";"SC";101
2024;4;"39172100";"SC";2815
2024;2;"85389090";"SC";402
2024;5;"84835090";"SC";215
2024;2;"07049000";"SC";36
2024;5;"85030090";"SC";1434
2024;3;"64039990";"SC";4032
2024;5;"94032090";"SC";11475
2024;4;"84842000";"SC";8060
2024;1;"39232110";"SC";160
2024;4;"69072200";"SC";11635
2024;4;"59114000";"SC";72335
2024;4;"32041400";"SC";1685
2024;3;"18063210";"SC";32
2024;3;"07099300";"SC";41
2024;3;"73182200";"SC";39
2024;4;"63023200";"SC";9908
2024;5;"85444900";"SC";1561
2024;4;"85015310";"SC";55329
2024;5;"85049040";"SC";2498
2024;2;"40103200";"SC";665
2024;1;"65050019";"SC";4
2024;1;"34012090";"SC";124
2024;2;"07103000";"SC";43
2024;1;"85030090";"SC";60
2024;2;"03035400";"SC";67
2024;5;"38140090";"SC";32886
2024;3;"90184919";"SC";943
2024;3;"62045200";"SC";18
2024;2;"20055100";"SC";7
2024;3;"84145990";"SC";2588
2024;3;"90261019";"SC";176
2024;5;"85030090";"SC";7548
2024;5;"39211200";"SC";51
2024;2;"11041900";"SC";68
2024;3;"20058000";"SC";48
2024;3;"48182000";"SC";34958
2024;5;"61046300";"SC";6
2024;2;"07099990";"SC";213
2024;1;"04069020";"SC";75
2024;1;"84669350";"SC";1969
2024;2;"54060010";"SC";282
2024;4;"85441100";"SC";7474
2024;3;"39172300";"SC";7125
2024;2;"29239050";"SC";24176
2024;3;"85444200";"SC";150
2024;1;"84313900";"SC";434
2024;4;"32061110";"SC";9540
2024;3;"85176239";"SC";123148
2024;3;"62064000";"SC";189
2024;4;"85441100";"SC";104510
2024;4;"84818019";"SC";6439
2024;4;"72051000";"SC";18000
2024;3;"19059010";"SC";219
2024;1;"07039010";"SC";14
2024;5;"20099000";"SC";1052
2024;4;"19053200";"SC";13
2024;5;"09030090";"SC";406250
2024;3;"02071220";"SC";38376
2024;3;"85015210";"SC";12934
2024;3;"84099912";"SC";32764
2024;5;"23099090";"SC";124755
2024;1;"03038990";"SC";45251
2024;4;"62034200";"SC";167
2024;1;"38089419";"SC";52
2024;2;"41079110";"SC";23894
2024;1;"85030090";"SC";2139
2024;3;"85071010";"SC";53
2024;5;"40169300";"SC";588
2024;2;"85334011";"SC";1302
2024;4;"85371020";"SC";285
2024;5;"40169990";"SC";2330
2024;1;"48114110";"SC";226
2024;5;"73201000";"SC";5554
2024;3;"62045300";"SC";1542
2024;2;"62024000";"SC";1262
2024;1;"63026000";"SC";26576
2024;4;"90329099";"SC";141
2024;4;"85364100";"SC";7250
2024;3;"28012090";"SC";36327
2024;3;"07142000";"SC";37
2024;5;"62046300";"SC";40
2024;2;"94032090";"SC";4104
2024;5;"61012000";"SC";2815
2024;3;"90184999";"SC";1100
2024;3;"49011000";"SC";3572
2024;3;"85261000";"SC";61
2024;1;"07049000";"SC";30
2024;3;"60063220";"SC";941
2024;2;"19053100";"SC";44940
2024;1;"62043300";"SC";88
2024;4;"72111900";"SC";101
2024;3;"84139190";"SC";23185
2024;1;"87163900";"SC";84708
2024;1;"48211000";"SC";51
2024;2;"32149000";"SC";60
2024;3;"38249931";"SC";6172
2024;1;"07070000";"SC";6
2024;3;"61062000";"SC";51
2024;5;"85043221";"SC";853
2024;4;"44123900";"SC";41066
2024;3;"02071400";"SC";90338
2024;3;"84138100";"SC";1978
2024;2;"35061010";"SC";28
2024;4;"60041044";"SC";7701
2024;3;"08061000";"SC";77
2024;3;"07099990";"SC";81
2024;5;"85322590";"SC";461
2024;1;"84099999";"SC";476
2024;1;"84254200";"SC";39146
2024;5;"73170090";"SC";3200
2024;4;"84159090";"SC";51542
2024;2;"90318099";"SC";21433
2024;2;"85362000";"SC";3779
2024;2;"02032900";"SC";130689
2024;5;"61061000";"SC";116
2024;2;"39269090";"SC";46
2024;2;"85361000";"SC";76
2024;5;"62044400";"SC";842
2024;1;"73181200";"SC";655
2024;5;"18063110";"SC";6
2024;1;"23012010";"SC";561328
2024;1;"44189900";"SC";104294
2024;3;"84818031";"SC";63
2024;5;"85015310";"SC";54419
2024;1;"07122000";"SC";43
2024;5;"62044300";"SC";142
2024;2;"48194000";"SC";0
2024;2;"90278920";"SC";3062
2024;1;"69022099";"SC";2865
2024;3;"82041200";"SC";23
2024;4;"84819010";"SC";445
2024;5;"02071400";"SC";68159
2024;5;"44111490";"SC";10933
2024;1;"85015210";"SC";59779
2024;2;"19059090";"SC";145
2024;1;"84249090";"SC";12
2024;2;"84818019";"SC";19815
2024;4;"69072300";"SC";888
2024;2;"02023000";"SC";1228
2024;3;"44182900";"SC";28156
2024;2;"38140090";"SC";128
2024;2;"19059090";"SC";37135
2024;1;"02101900";"SC";74
2024;4;"09030090";"SC";64596
2024;4;"02071400";"SC";395487
2024;1;"02071400";"SC";150557
2024;4;"15171000";"SC";33
2024;2;"73024000";"SC";71811
2024;4;"40169300";"SC";16
2024;4;"94036000";"SC";72
2024;1;"29141929";"SC";3625
2024;3;"40169990";"SC";1918
2024;1;"85364900";"SC";21746
2024;1;"16042010";"SC";87559
2024;3;"39269090";"SC";1068
2024;1;"85015210";"SC";3507
2024;5;"54011011";"SC";1302
2024;2;"85371090";"SC";2198
2024;4;"85043119";"SC";172
2024;4;"04029900";"SC";86
2024;5;"84835010";"SC";318
2024;4;"09093200";"SC";52
2024;5;"85361000";"SC";2962
2024;5;"61143000";"SC";506
2024;2;"08039000";"SC";43
2024;4;"60063420";"SC";1344
2024;1;"03038990";"SC";19999
2024;5;"02064900";"SC";52960
2024;2;"02071400";"SC";64729
2024;5;"49089000";"SC";1543
2024;3;"84123110";"SC";1544
2024;1;"07094000";"SC";16
2024;4;"62044200";"SC";365
2024;3;"85015110";"SC";9787
2024;4;"16023230";"SC";190363
2024;1;"84819090";"SC";2450
2024;3;"64041900";"SC";40
2024;4;"95062900";"SC";7994
2024;2;"33021000";"SC";11189
2024;2;"48041100";"SC";37135
2024;1;"38249939";"SC";551
2024;5;"94069020";"SC";14800
2024;4;"02022090";"SC";44
2024;2;"42022220";"SC";2530
2024;1;"84818092";"SC";43
2024;2;"39269090";"SC";5196
2024;2;"62045200";"SC";22
2024;4;"02071220";"SC";8883347
2024;1;"39173290";"SC";1175
2024;2;"39201099";"SC";275039
2024;5;"39241000";"SC";16
2024;3;"16041600";"SC";80
2024;5;"07061000";"SC";30
2024;3;"04061090";"SC";101
2024;5;"94055000";"SC";1215
2024;2;"73182900";"SC";891
2024;5;"85361000";"SC";1174
2024;3;"08081000";"SC";42
2024;4;"82055900";"SC";15
2024;5;"04032000";"SC";59
2024;2;"03038952";"SC";321
2024;2;"19019090";"SC";14
2024;4;"85364100";"SC";672
2024;5;"82019000";"SC";125
2024;1;"38249931";"SC";952
2024;2;"85114000";"SC";370299
2024;1;"84145990";"SC";5371
2024;2;"61022000";"SC";835
2024;5;"02032200";"SC";64053
2024;1;"40103900";"SC";713
2024;2;"82159910";"SC";5
2024;5;"48042100";"SC";117747
2024;3;"28429000";"SC";15750
2024;4;"61044400";"SC";816
2024;3;"94039100";"SC";664
2024;3;"94051990";"SC";4241
2024;1;"84834090";"SC";17617
2024;3;"82083000";"SC";10890
2024;1;"71171900";"SC";1399
2024;3;"84812090";"SC";4816
2024;5;"39231090";"SC";77170
2024;2;"03035400";"SC";37
2024;1;"70133300";"SC";8
2024;3;"63079010";"SC";0
2024;5;"73269090";"SC";586
2024;4;"90184999";"SC";5096
2024;3;"61032200";"SC";414
2024;1;"34029029";"SC";22209
2024;1;"30064011";"SC";7540
2024;4;"85444200";"SC";2
2024;5;"85362000";"SC";1005
2024;2;"08039000";"SC";18
2024;4;"85015210";"SC";7290214
2024;1;"73182900";"SC";5515
2024;3;"48042100";"SC";13953
2024;5;"85395100";"SC";6211
2024;3;"85444200";"SC";78
2024;4;"73065000";"SC";10692
2024;1;"81019910";"SC";2064
2024;3;"85452000";"SC";2333
2024;1;"41015010";"SC";13812
2024;3;"94052900";"SC";454
2024;2;"84099190";"SC";19947
2024;2;"85444200";"SC";3214
2024;2;"21039021";"SC";171
2024;3;"62023000";"SC";47
2024;2;"94036000";"SC";2682
2024;1;"16024900";"SC";36732
2024;3;"28342990";"SC";352
2024;2;"21069090";"SC";348
2024;3;"39269090";"SC";667
2024;3;"04015029";"SC";14
2024;4;"07061000";"SC";52
2024;5;"76169900";"SC";2200
2024;5;"84329000";"SC";10125
2024;4;"85166000";"SC";48032
2024;3;"61045200";"SC";6
2024;2;"22029100";"SC";27
2024;4;"40169990";"SC";366
2024;3;"07051900";"SC";74
2024;4;"95030099";"SC";232
2024;3;"34012090";"SC";132
2024;4;"39235000";"SC";22310
2024;3;"85364900";"SC";6984
2024;2;"64052000";"SC";578
2024;3;"61042990";"SC";66
2024;3;"73181600";"SC";3
2024;4;"73079100";"SC";1507
2024;3;"74198090";"SC";490
2024;2;"16010000";"SC";238
2024;5;"85030090";"SC";18
2024;4;"07020000";"SC";34
2024;4;"39249000";"SC";5
2024;4;"60063320";"SC";12471
2024;2;"85444200";"SC";20
2024;4;"90329010";"SC";2687
2024;5;"08101000";"SC";29
2024;2;"90328911";"SC";2245
2024;4;"15092000";"SC";38
2024;3;"44079990";"SC";20025
2024;5;"61045300";"SC";182
2024;2;"09062000";"SC";14
2024;1;"40151900";"SC";8
2024;5;"44111410";"SC";29524
2024;2;"39075010";"SC";5921
2024;5;"32081020";"SC";729
2024;4;"07102100";"SC";24
2024;3;"90184999";"SC";10484
2024;1;"07132090";"SC";46
2024;4;"48219000";"SC";1102
2024;1;"63029100";"SC";12692
2024;2;"90322000";"SC";880
2024;3;"07092000";"SC";42
2024;3;"48022010";"SC";2340
2024;5;"85076000";"SC";2680
2024;5;"69111090";"SC";6715
2024;4;"21069030";"SC";152
2024;5;"84149039";"SC";13248
2024;2;"84812090";"SC";96
2024;4;"48236100";"SC";168
2024;1;"02071400";"SC";562233
2024;5;"25083000";"SC";25500
2024;2;"61034300";"SC";318
2024;3;"16023220";"SC";88800
2024;3;"19019090";"SC";380
2024;1;"84143011";"SC";64162
2024;1;"61071200";"SC";3161
2024;4;"73066100";"SC";139652
2024;5;"73181400";"SC";54
2024;3;"35069190";"SC";2377
2024;1;"96031000";"SC";38
2024;1;"72111900";"SC";8068
2024;4;"62045900";"SC";19
2024;5;"62064000";"SC";174
2024;4;"40169300";"SC";537
2024;5;"08061000";"SC";96
2024;5;"61083200";"SC";636
2024;4;"84819010";"SC";52
2024;1;"73181200";"SC";0
2024;2;"19042000";"SC";1247
2024;5;"87082999";"SC";1782829
2024;2;"73071990";"SC";103
2024;3;"62046200";"SC";113
2024;1;"62032200";"SC";363
2024;4;"69072300";"SC";1105
2024;2;"84149039";"SC";47
2024;3;"73181200";"SC";62764
2024;3;"20099000";"SC";100
2024;2;"21011110";"SC";8625
2024;2;"72159090";"SC";89
2024;3;"61045300";"SC";400
2024;5;"85291090";"SC";2395
2024;3;"85015110";"SC";5773
2024;3;"82077010";"SC";457
2024;1;"48043110";"SC";22937
2024;4;"85015310";"SC";947602
2024;1;"04029900";"SC";72
2024;3;"85176239";"SC";14745
2024;4;"12019000";"SC";211075
2024;2;"73181600";"SC";103
2024;4;"28092019";"SC";81
2024;1;"62092000";"SC";25
2024;2;"85441100";"SC";1873
2024;3;"44182900";"SC";30784
2024;5;"35069110";"SC";25408
2024;1;"73181600";"SC";39
2024;2;"33021000";"SC";748
2024;4;"87083090";"SC";145459
2024;3;"84369100";"SC";22831
2024;1;"84672999";"SC";37040
2024;4;"44111410";"SC";20820
2024;1;"85333910";"SC";81
2024;4;"90318099";"SC";1168
2024;4;"22021000";"SC";11496
2024;3;"08044000";"SC";68
2024;5;"94051990";"SC";8495
2024;2;"63079010";"SC";205
2024;5;"85332110";"SC";24069
2024;5;"73182100";"SC";192
2024;5;"90211010";"SC";29893
2024;3;"85015210";"SC";15458
2024;4;"68053090";"SC";10
2024;3;"84833029";"SC";3064
2024;5;"40169300";"SC";1659
2024;5;"32081030";"SC";706
2024;3;"84149034";"SC";188
2024;2;"22029900";"SC";223
2024;2;"85042300";"SC";4118228
2024;4;"21069040";"SC";205
2024;3;"54024400";"SC";485785
2024;5;"90271000";"SC";146
2024;5;"40082900";"SC";324
2024;4;"85334011";"SC";448
2024;5;"22042100";"SC";23
2024;4;"84798290";"SC";104169
2024;2;"04022110";"SC";115
2024;4;"84283990";"SC";27388
2024;3;"84799090";"SC";59
2024;2;"08072000";"SC";101
2024;5;"69072100";"SC";2
2024;2;"17011300";"SC";45
2024;3;"21021090";"SC";41
2024;4;"33011300";"SC";82
2024;5;"84283200";"SC";89438
2024;2;"49111090";"SC";2
2024;5;"39262000";"SC";3154
2024;4;"61044300";"SC";774
2024;3;"61091000";"SC";149
2024;2;"73261900";"SC";15
2024;1;"48194000";"SC";2707
2024;5;"85176241";"SC";1400
2024;5;"62064000";"SC";8346
2024;2;"61082100";"SC";743
2024;5;"49119100";"SC";466
2024;4;"60032000";"SC";162
2024;4;"74198090";"SC";45
2024;2;"61112000";"SC";5828
2024;3;"84313900";"SC";3749
2024;1;"85365090";"SC";352
2024;1;"95030022";"SC";1110
2024;2;"09101100";"SC";63
2024;4;"85015310";"SC";10661
2024;1;"44123100";"SC";21920
2024;1;"07142000";"SC";129
2024;3;"29342010";"SC";3246
2024;1;"04061090";"SC";108
2024;5;"07020000";"SC";51
2024;5;"84335200";"SC";343
2024;5;"48025592";"SC";2974
2024;5;"48191000";"SC";8
2024;5;"44111310";"SC";7687
2024;4;"74122000";"SC";144
2024;1;"39252000";"SC";168945
2024;4;"85149000";"SC";15417
2024;1;"22030000";"SC";961437
2024;1;"61046900";"SC";804
2024;2;"39269022";"SC";2959
2024;5;"84322900";"SC";164954
2024;2;"84818099";"SC";948
2024;2;"84819010";"SC";1667
2024;5;"32089010";"SC";551
2024;3;"39069019";"SC";1300
2024;2;"62044300";"SC";598
2024;5;"85443000";"SC";46
2024;5;"07101000";"SC";383
2024;4;"82073000";"SC";16549
2024;4;"85015110";"SC";1760
2024;5;"21069029";"SC";15
2024;4;"16010000";"SC";37386
2024;1;"84099959";"SC";150962
2024;4;"38249941";"SC";768
2024;4;"61042300";"SC";33
2024;5;"85176256";"SC";270
2024;4;"49089000";"SC";6501
2024;4;"69072100";"SC";1212
2024;3;"74198090";"SC";55
2024;4;"85045000";"SC";54
2024;4;"84812090";"SC";5106
2024;3;"62044200";"SC";154
2024;3;"19042000";"SC";13
2024;2;"09012100";"SC";33
2024;5;"44182900";"SC";32077
2024;5;"44129900";"SC";131425
2024;2;"85369090";"SC";46
2024;1;"08045020";"SC";55
2024;2;"16023230";"SC";460182
2024;3;"35079049";"SC";12
2024;3;"61099000";"SC";8657
2024;3;"08051000";"SC";39
2024;3;"94032090";"SC";3673
2024;4;"33069000";"SC";1819
2024;4;"16010000";"SC";80
2024;5;"21011110";"SC";54
2024;5;"70099100";"SC";490
2024;1;"44111310";"SC";69900
2024;4;"27101999";"SC";270
2024;3;"04061090";"SC";33
2024;1;"10059010";"SC";96716
2024;3;"70200090";"SC";2004
2024;2;"73261900";"SC";104
2024;4;"84248221";"SC";164
2024;5;"61022000";"SC";6157
2024;1;"17049020";"SC";6
2024;5;"40103400";"SC";102
2024;2;"48194000";"SC";90786
2024;1;"84143011";"SC";22427
2024;5;"62113300";"SC";25
2024;4;"85015210";"SC";146970
2024;1;"84818092";"SC";60
2024;3;"09012100";"SC";177
2024;4;"44071100";"SC";529569
2024;2;"21033021";"SC";12
2024;2;"90328911";"SC";11207
2024;3;"61043200";"SC";24
2024;2;"09030090";"SC";58317
2024;3;"84143011";"SC";779692
2024;3;"61042200";"SC";19
2024;5;"84139190";"SC";9380
2024;3;"39219011";"SC";780
2024;5;"90212900";"SC";7876
2024;4;"39039090";"SC";25560
2024;2;"20031000";"SC";18
2024;5;"61091000";"SC";8068
2024;4;"16023220";"SC";344345
2024;2;"44101129";"SC";98486
2024;4;"02071400";"SC";12625
2024;4;"16041310";"SC";73
2024;1;"16041410";"SC";4
2024;1;"90269010";"SC";1200
2024;5;"63039200";"SC";2713
2024;3;"84819090";"SC";8973
2024;3;"27101999";"SC";47
2024;1;"08045020";"SC";32703
2024;5;"54024520";"SC";30
2024;2;"85359010";"SC";2326
2024;4;"21011110";"SC";95
2024;4;"44182100";"SC";5741
2024;2;"61072100";"SC";1386
2024;2;"55111000";"SC";0
2024;2;"20055100";"SC";5
2024;5;"44182900";"SC";40601
2024;1;"16023230";"SC";450478
2024;4;"73089010";"SC";3810
2024;2;"16023210";"SC";71857
2024;1;"39173300";"SC";284
2024;5;"60011010";"SC";4066
2024;3;"70133300";"SC";305
2024;1;"16041410";"SC";638394
2024;4;"84836011";"SC";6469
2024;5;"07032090";"SC";80
2024;3;"62093000";"SC";8
2024;3;"39219011";"SC";35
2024;3;"84835010";"SC";8670
2024;3;"84283990";"SC";798
2024;4;"85364100";"SC";226
2024;2;"24013000";"SC";95862
2024;5;"84819090";"SC";116025
2024;4;"62052000";"SC";8735
2024;3;"85369090";"SC";6
2024;1;"85016200";"SC";31216
2024;3;"84814000";"SC";5200
2024;2;"12074090";"SC";32
2024;3;"07129010";"SC";81
2024;4;"73069010";"SC";209
2024;1;"96162000";"SC";131
2024;3;"20098990";"SC";250
2024;4;"85171830";"SC";390
2024;4;"02071210";"SC";337
2024;5;"61103000";"SC";79761
2024;5;"84213990";"SC";3583
2024;5;"62052000";"SC";675
2024;4;"09023000";"SC";34
2024;4;"84143011";"SC";96
2024;4;"49111090";"SC";27
2024;4;"85015210";"SC";17104
2024;4;"94035000";"SC";42819
2024;1;"73089010";"SC";336
2024;2;"84831090";"SC";238
2024;4;"41071220";"SC";1204094
2024;1;"08083000";"SC";28
2024;1;"84389000";"SC";1005
2024;4;"61159900";"SC";136
2024;2;"69111090";"SC";6444
2024;1;"85168090";"SC";165
2024;3;"08062000";"SC";12
2024;5;"40029990";"SC";7194
2024;1;"84819090";"SC";2044
2024;3;"94032090";"SC";452
2024;3;"08105000";"SC";47
2024;4;"94019900";"SC";1530
2024;4;"04061090";"SC";312
2024;4;"35061090";"SC";149
2024;3;"08025100";"SC";102
2024;2;"16023220";"SC";5028
2024;5;"02071400";"SC";131950
2024;5;"42023200";"SC";730
2024;2;"04012010";"SC";488
2024;5;"85369090";"SC";4956
2024;4;"15079019";"SC";68806
2024;1;"85015310";"SC";70309
2024;3;"15079011";"SC";92
2024;2;"62032200";"SC";534
2024;5;"49111090";"SC";9
2024;5;"56074900";"SC";736
2024;1;"21023000";"SC";51
2024;1;"02062910";"SC";264
2024;4;"48239099";"SC";455
2024;1;"84136011";"SC";200
2024;2;"73269090";"SC";16
2024;4;"85364900";"SC";5356
2024;5;"84219910";"SC";787
2024;5;"62043900";"SC";47
2024;5;"62063000";"SC";736
2024;3;"02062100";"SC";73
2024;4;"44071100";"SC";75
2024;3;"59119000";"SC";89
2024;2;"19059020";"SC";13
2024;5;"44089090";"SC";18622
2024;2;"74153300";"SC";18
2024;3;"64062000";"SC";3260
2024;2;"07122000";"SC";20
2024;5;"90212900";"SC";6893
2024;3;"08083000";"SC";62
2024;5;"85049010";"SC";209
2024;3;"83022000";"SC";218
2024;4;"63026000";"SC";53695
2024;3;"63014000";"SC";308
2024;2;"85492900";"SC";7598
2024;1;"20058000";"SC";12
2024;4;"16025000";"SC";29
2024;5;"85044030";"SC";289
2024;5;"73201000";"SC";63235
2024;4;"21033021";"SC";200
2024;5;"84831090";"SC";197
2024;2;"23099090";"SC";162740
2024;3;"61042300";"SC";179
2024;1;"21021090";"SC";28
2024;4;"85099000";"SC";1265
2024;4;"61044200";"SC";134
2024;3;"84833029";"SC";6308
2024;4;"83026000";"SC";235
2024;5;"84143011";"SC";186773
2024;5;"07031029";"SC";13
2024;3;"85015210";"SC";18182
2024;3;"85168090";"SC";968
2024;3;"84419000";"SC";721
2024;3;"32149000";"SC";12648
2024;3;"19053200";"SC";3276
2024;1;"07031011";"SC";71
2024;5;"84141000";"SC";722
2024;1;"61061000";"SC";862
2024;1;"82013000";"SC";6
2024;4;"90328911";"SC";139
2024;5;"90329010";"SC";6270
2024;3;"84834090";"SC";1935
2024;5;"87088000";"SC";97633
2024;1;"61113000";"SC";56
2024;4;"85014019";"SC";20121
2024;4;"62044300";"SC";107
2024;2;"84418000";"SC";10321
2024;3;"16041310";"SC";65
2024;2;"34011190";"SC";60106
2024;3;"44130000";"SC";66655
2024;3;"85362000";"SC";612
2024;4;"39199090";"SC";18
2024;2;"16023100";"SC";12789
2024;2;"85444900";"SC";264
2024;1;"16010000";"SC";3570
2024;5;"85123000";"SC";780
2024;4;"08061000";"SC";23
2024;4;"85171830";"SC";2559
2024;2;"16023230";"SC";313655
2024;1;"62044400";"SC";3400
2024;3;"85129000";"SC";427
2024;2;"21039011";"SC";34
2024;5;"85369090";"SC";1197
2024;3;"87082919";"SC";141008
2024;3;"15162000";"SC";179
2024;3;"40129090";"SC";13545
2024;1;"07133190";"SC";128
2024;5;"90318099";"SC";1172
2024;3;"61059000";"SC";8691
2024;2;"49111090";"SC";250
2024;5;"59100000";"SC";282
2024;2;"61034200";"SC";739
2024;1;"74122000";"SC";41
2024;4;"60062100";"SC";636
2024;5;"90329099";"SC";23
2024;5;"85365090";"SC";4021
2024;2;"85129000";"SC";74
2024;4;"62063000";"SC";10
2024;3;"39232190";"SC";4662
2024;3;"19059010";"SC";99
2024;4;"48052400";"SC";2319
2024;2;"70196900";"SC";447
2024;2;"08093010";"SC";161
2024;4;"52103100";"SC";17
2024;3;"19012090";"SC";152
2024;4;"84129080";"SC";718
2024;1;"20058000";"SC";74
2024;2;"02091011";"SC";188
2024;3;"33030020";"SC";10206
2024;2;"40169300";"SC";106
2024;3;"48194000";"SC";58
2024;1;"39269021";"SC";279
2024;5;"84149031";"SC";715
2024;1;"70196400";"SC";132
2024;3;"62123000";"SC";695
2024;1;"22011000";"SC";58
2024;4;"44111410";"SC";201402
2024;1;"62069000";"SC";185
2024;3;"10063021";"SC";253
2024;5;"17049020";"SC";40
2024;2;"76072000";"SC";8895
2024;5;"02071400";"SC";623838
2024;5;"05119999";"SC";3360
2024;5;"39173900";"SC";58
2024;4;"84212300";"SC";54
2024;3;"39191020";"SC";269
2024;1;"85318000";"SC";16022
2024;5;"66019110";"SC";1205
2024;5;"69072100";"SC";401
2024;1;"94036000";"SC";3020
2024;1;"73239400";"SC";2056
2024;4;"39159000";"SC";6616
2024;3;"85044050";"SC";44659
2024;5;"85016200";"SC";13714
2024;4;"90184999";"SC";617
2024;5;"61062000";"SC";3516
2024;4;"70179000";"SC";6
2024;5;"12119010";"SC";6
2024;2;"16010000";"SC";4838
2024;5;"84136011";"SC";997
2024;2;"48030090";"SC";434990
2024;1;"21031010";"SC";93
2024;5;"62082100";"SC";2958
2024;1;"61042200";"SC";9962
2024;1;"85015110";"SC";5113
2024;2;"84385000";"SC";43120
2024;5;"61099000";"SC";1403
2024;4;"84839000";"SC";597
2024;3;"08071900";"SC";82
2024;1;"85365090";"SC";26
2024;3;"62046900";"SC";2757
2024;4;"44111410";"SC";57248
2024;2;"85049040";"SC";463
2024;1;"16010000";"SC";27814
2024;2;"82083000";"SC";1854
2024;3;"21039011";"SC";182
2024;5;"38140090";"SC";1852
2024;4;"09012100";"SC";24
2024;5;"82089000";"SC";49
2024;5;"90303100";"SC";616
2024;1;"16024900";"SC";119
2024;5;"85176277";"SC";144
2024;5;"84798999";"SC";1
2024;3;"64039990";"SC";27
2024;4;"33021000";"SC";818
2024;4;"60039000";"SC";598
2024;3;"21069090";"SC";145
2024;1;"90189099";"SC";450
2024;3;"39201099";"SC";21600
2024;5;"85014011";"SC";1166
2024;4;"16023220";"SC";10743
2024;2;"04062000";"SC";14
2024;4;"08055000";"SC";14
2024;1;"24022000";"SC";553
2024;5;"85334099";"SC";736
2024;4;"69072300";"SC";13406
2024;5;"48194000";"SC";21566
2024;3;"84669330";"SC";960
2024;1;"85014019";"SC";197
2024;3;"96082000";"SC";1214
2024;3;"84099914";"SC";655
2024;5;"02013000";"SC";584
2024;2;"08071900";"SC";94
2024;3;"62045200";"SC";559
2024;5;"87084090";"SC";6816
2024;1;"85051910";"SC";76
2024;3;"39241000";"SC";2378
2024;3;"83024200";"SC";183
2024;4;"70196200";"SC";18639
2024;2;"40169300";"SC";12
2024;2;"73090090";"SC";128
2024;2;"04072100";"SC";256
2024;3;"69074000";"SC";65
2024;3;"39162000";"SC";15
2024;2;"44111410";"SC";74799
2024;5;"02032900";"SC";349226
2024;3;"97012900";"SC";98
2024;2;"21050010";"SC";46
2024;4;"02071220";"SC";68553
2024;5;"44182100";"SC";70142
2024;3;"08081000";"SC";145
2024;2;"17029000";"SC";33
2024;4;"90278999";"SC";12859
2024;4;"02071400";"SC";3615707
2024;5;"84139190";"SC";19073
2024;2;"85437099";"SC";5842
2024;2;"85015110";"SC";6092
2024;1;"84186920";"SC";32396
2024;4;"11081200";"SC";12
2024;4;"84833010";"SC";10840
2024;2;"44071100";"SC";121678
2024;5;"07129010";"SC";84
2024;4;"07070000";"SC";54
2024;4;"19053100";"SC";407
2024;1;"08044000";"SC";64
2024;4;"39232190";"SC";14824
2024;1;"21039011";"SC";12
2024;3;"85044050";"SC";10351
2024;3;"21069090";"SC";172
2024;1;"39231090";"SC";34450
2024;5;"84254200";"SC";16756
2024;1;"90262090";"SC";1461
2024;5;"84842000";"SC";15263
2024;1;"16025000";"SC";122
2024;5;"09109900";"SC";68
2024;5;"85014019";"SC";921
2024;3;"76071990";"SC";180
2024;2;"20089710";"SC";21
2024;3;"85059090";"SC";338
2024;2;"82089000";"SC";306
2024;4;"84835090";"SC";630
2024;5;"28311019";"SC";600
2024;5;"44071100";"SC";161232
2024;1;"85369090";"SC";378
2024;4;"62092000";"SC";469
2024;3;"61112000";"SC";11
2024;2;"69120000";"SC";11552
